蕷;yu;4;yù
蕸;xia;2;xía
蕹;yong;1;yōng
蕺;ji;2;jí
蕻;hong;4;hòng
蕼;si;4;sì
蕽;nong;2;nóng
蕾;lei;3;lěi
蕿;xuan;1;xūan
薀;yun;4;yùn
薁;yu;4;yù
薂;xi;2;xí
薃;hao;4;hào
薄;bo;2;bó
薅;hao;1;hāo
薆;ai;4;ài
薇;wei;2;wéi
薈;hui;4;hùi
薉;wei;4;wèi
薊;ji;4;jì
薋;ci;1;cī
薌;xiang;1;xīang
薍;luan;4;lùan
薎;mie;4;mìe
薏;yi;4;yì
薐;leng;2;léng
薑;jiang;1;jīang
薒;can;4;càn
薓;shen;1;shēn
薔;qiang;2;qíang
薕;lian;2;lían
薖;ke;1;kē
薗;yuan;2;yúan
薘;da;2;dá
薙;ti;4;tì
薚;tang;2;táng
薛;xue;1;xūe
薜;bi;4;bì
薝;zhan;2;zhán
薞;sun;1;sūn
薟;lian;3;lǐan
薠;fan;2;fán
薡;ding;3;dǐng
薢;jie;1;jīe
薣;gu;3;gǔ
薤;xie;4;xìe
薥;shu;3;shǔ
薦;jian;4;jìan
薧;kao;3;kǎo
薨;hong;1;hōng
薩;sa;4;sà
薪;xin;1;xīn
薫;xun;1;xūn
薬;yao;4;yào
薮;sou;3;sǒu
薯;shu;3;shǔ
薰;xun;1;xūn
薱;dui;4;dùi
薲;pin;2;pín
薳;wei;3;wěi
薴;neng;2;néng
薵;chou;2;chóu
薶;mai;2;mái
薷;ru;2;rú
薸;piao;1;pīao
薹;tai;2;tái
薺;ci;2;cí
薻;zao;3;zǎo
薼;chen;2;chén
薽;zhen;1;zhēn
薾;er;3;ěr
薿;ni;3;nǐ
藀;ying;2;yíng
藁;gao;3;gǎo
藂;cong;4;còng
藃;xiao;1;xīao
藄;qi;2;qí
藅;fa;2;fá
藆;jian;3;jǐan
藇;xu;4;xù
藈;kui;1;kūi
藉;jie;4;jìe
藊;bian;3;bǐan
藋;diao;4;dìao
藌;mi;4;mì
藍;lan;2;lán
藎;jin;4;jìn
藏;cang;2;cáng
藐;miao;3;mǐao
藑;qiong;2;qíong
藒;qie;4;qìe
藓;xian;3;xǐan
藕;ou;3;ǒu
藖;xian;2;xían
藗;su;4;sù
藘;lv;2;lǘ
藙;yi;4;yì
藚;xu;4;xù
藛;xie;3;xǐe
藜;li;2;lí
藝;yi;4;yì
藞;la;3;lǎ
藟;lei;3;lěi
藠;xiao;4;xìao
藡;di;2;dí
藢;zhi;3;zhǐ
藣;bei;1;bēi
藤;teng;2;téng
藥;yao;4;yào
藦;mo;4;mò
藧;huan;3;hǔan
藨;biao;1;bīao
藩;fan;2;fán
藪;sou;3;sǒu
藫;tan;2;tán
藬;tui;1;tūi
藭;qiong;2;qíong
藮;qiao;2;qíao
藯;wei;4;wèi
藰;liu;2;líu
藱;hui;4;hùi
藳;gao;3;gǎo
藴;yun;4;yùn
藶;li;4;lì
藷;shu;3;shǔ
藸;chu;2;chú
藹;ai;3;ǎi
藺;lin;4;lìn
藻;zao;3;zǎo
藼;xuan;1;xūan
藽;chen;4;chèn
藾;lai;4;lài
藿;huo;4;hùo
蘀;tuo;4;tùo
蘁;wu;4;wù
蘂;rui;3;rǔi
蘃;rui;3;rǔi
蘄;qi;2;qí
蘅;heng;2;héng
蘆;lu;2;lú
蘇;su;1;sū
蘈;tui;2;túi
蘉;mang;2;máng
蘊;yun;4;yùn
蘋;pin;2;pín
蘌;yu;3;yǔ
蘍;xun;1;xūn
蘎;ji;4;jì
蘏;jiong;1;jīong
蘐;xian;1;xīan
蘑;mo;2;mó
蘓;su;1;sū
蘔;jiong;1;jīong
蘖;nie;4;nìe
蘗;bo;4;bò
蘘;rang;2;ráng
蘙;yi;4;yì
蘚;xian;3;xǐan
蘛;yu;2;yú
蘜;ju;2;jú
蘝;lian;4;lìan
蘞;lian;4;lìan
蘟;yin;3;yǐn
蘠;qiang;2;qíang
蘡;ying;1;yīng
蘢;long;2;lóng
蘣;tong;4;tòng
蘤;wei;3;wěi
蘥;yue;4;yùe
蘦;ling;2;líng
蘧;qu;2;qú
蘨;yao;2;yáo
蘩;fan;2;fán
蘪;mi;2;mí
蘫;lan;2;lán
蘬;kui;1;kūi
蘭;lan;2;lán
蘮;ji;4;jì
蘯;dang;4;dàng
蘱;lei;4;lèi
蘲;lei;2;léi
蘳;hua;3;hǔa
蘴;feng;1;fēng
蘵;zhi;2;zhí
蘶;wei;4;wèi
蘷;kui;2;kúi
蘸;zhan;4;zhàn
蘹;huai;4;hùai
蘺;li;2;lí
蘻;ji;4;jì
蘼;mi;2;mí
蘽;lei;3;lěi
蘾;huai;4;hùai
蘿;luo;2;lúo
虀;ji;1;jī
虁;kui;2;kúi
虂;lu;4;lù
虃;jian;1;jīan
虆;lei;2;léi
虇;quan;3;qǔan
虈;xiao;1;xīao
虉;yi;4;yì
虊;luan;2;lúan
虋;men;2;mén
虌;bie;1;bīe
虍;hu;1;hū
虎;hu;3;hǔ
虏;lu;3;lǔ
虐;nue;4;nùe
虑;lv;4;lǜ
虒;si;1;sī
虓;xiao;1;xīao
虔;qian;2;qían
處;chu;4;chù
虖;hu;1;hū
虗;xu;1;xū
虘;cuo;2;cúo
虙;fu;2;fú
虚;xu;1;xū
虛;xu;1;xū
虜;lu;3;lǔ
虝;hu;3;hǔ
虞;yu;2;yú
號;hao;4;hào
虠;jiao;3;jǐao
虡;ju;4;jù
虢;guo;2;gúo
虣;bao;4;bào
虤;yan;2;yán
虥;zhan;4;zhàn
虦;zhan;4;zhàn
虧;kui;1;kūi
虨;ban;1;bān
虩;xi;4;xì
虪;shu;2;shú
虫;chong;2;chóng
虬;qiu;2;qíu
虭;diao;1;dīao
虮;ji;1;jī
虯;qiu;2;qíu
虰;cheng;2;chéng
虱;shi;1;shī
虳;di;4;dì
虴;zhe;2;zhé
虵;she;2;shé
虶;yu;1;yū
虷;gan;1;gān
虸;zi;3;zǐ
虹;hong;2;hóng
虺;hui;3;hǔi
虻;meng;2;méng
虼;ge;4;gè
虽;sui;1;sūi
虾;xia;1;xīa
虿;chai;4;chài
蚀;shi;2;shí
蚁;yi;3;yǐ
蚂;ma;3;mǎ
蚃;xiang;4;xìang
蚄;fang;1;fāng
蚅;e;4;è
蚆;pa;1;pā
蚇;chi;3;chǐ
蚈;qian;1;qīan
蚉;wen;2;wén
蚊;wen;2;wén
蚋;rui;4;rùi
蚌;bang;4;bàng
蚍;bi;3;bǐ
蚎;yue;4;yùe
蚏;yue;4;yùe
蚐;jun;1;jūn
蚑;qi;2;qí
蚒;tong;2;tóng
蚓;yin;3;yǐn
蚔;qi;2;qí
蚕;can;2;cán
蚖;yuan;2;yúan
蚗;jue;2;júe
蚘;hui;2;húi
蚙;qin;2;qín
蚚;qi;2;qí
蚛;zhong;4;zhòng
蚜;ya;2;yá
蚝;ci;4;cì
蚞;mu;4;mù
蚟;wang;2;wáng
蚠;fen;2;fén
蚡;fen;2;fén
蚢;hang;2;háng
蚣;gong;1;gōng
蚤;zao;3;zǎo
蚥;fu;3;fǔ
蚦;ran;2;rán
蚧;jie;4;jìe
蚨;fu;2;fú
蚩;chi;1;chī
蚪;dou;3;dǒu
蚫;piao;2;píao
蚬;xian;4;xìan
蚭;ni;2;ní
蚮;te;4;tè
蚯;qiu;1;qīu
蚰;you;2;yóu
蚱;zha;4;zhà
蚲;ping;2;píng
蚳;chi;2;chí
蚴;you;3;yǒu
蚵;he;2;hé
蚶;han;1;hān
蚷;ju;4;jù
蚸;li;4;lì
蚹;fu;4;fù
蚺;ran;2;rán
蚻;zha;2;zhá
蚼;gou;3;gǒu
蚽;pi;2;pí
蚾;bo;3;bǒ
蚿;xian;2;xían
蛀;zhu;4;zhù
蛁;diao;1;dīao
蛂;bie;3;bǐe
蛃;bing;3;bǐng
蛄;gu;1;gū
蛅;ran;2;rán
蛆;qu;1;qū
蛇;she;2;shé
蛈;tie;4;tìe
蛉;ling;2;líng
蛊;gu;3;gǔ
蛋;dan;4;dàn
蛌;gu;3;gǔ
蛍;ying;2;yíng
蛎;li;4;lì
蛏;cheng;1;chēng
蛐;qu;1;qū
蛑;mou;2;móu
蛒;ge;2;gé
蛓;ci;4;cì
蛔;hui;2;húi
蛕;hui;2;húi
蛖;mang;2;máng
蛗;fu;4;fù
蛘;yang;2;yáng
蛙;wa;1;wā
蛚;lie;4;lìe
蛛;zhu;1;zhū
蛜;yi;1;yī
蛝;xian;2;xían
蛞;kuo;4;kùo
蛟;jiao;1;jīao
蛠;li;4;lì
蛡;yi;4;yì
蛢;ping;2;píng
蛣;jie;2;jíe
蛤;ha;2;há
蛥;she;2;shé
蛦;yi;2;yí
蛧;wang;3;wǎng
蛨;mo;4;mò
蛩;qiong;2;qíong
蛪;qie;4;qìe
蛫;gui;3;gǔi
蛬;gong;3;gǒng
蛭;zhi;4;zhì
蛮;man;2;mán
蛰;zhe;2;zhé
蛱;jia;2;jía
蛲;rao;2;ráo
蛳;si;1;sī
蛴;qi;2;qí
蛵;xing;1;xīng
蛶;lie;4;lìe
蛷;qiu;2;qíu
蛸;shao;1;shāo
蛹;yong;3;yǒng
蛺;jia;2;jía
蛻;tui;4;tùi
蛼;che;1;chē
蛽;bai;4;bài
蛾;e;2;é
蛿;han;4;hàn
蜀;shu;3;shǔ
蜁;xuan;2;xúan
蜂;feng;1;fēng
蜃;shen;4;shèn
蜄;zhen;4;zhèn
蜅;fu;3;fǔ
蜆;xian;4;xìan
蜇;zhe;2;zhé
蜈;wu;2;wú
蜉;fu;2;fú
蜊;li;2;lí
蜋;lang;2;láng
蜌;bi;4;bì
蜍;chu;2;chú
蜎;yuan;1;yūan
蜏;you;3;yǒu
蜐;jie;2;jíe
蜑;dan;4;dàn
蜒;yan;2;yán
蜓;ting;2;tíng
蜔;dian;4;dìan
蜕;shui;4;shùi
蜖;hui;2;húi
蜗;gua;1;gūa
蜘;zhi;1;zhī
蜙;song;1;sōng
蜚;fei;1;fēi
蜛;ju;1;jū
蜜;mi;4;mì
蜝;qi;2;qí
蜞;qi;2;qí
蜟;yu;4;yù
蜠;jun;3;jǔn
蜡;la;4;là
蜢;meng;3;měng
蜣;qiang;1;qīang
蜤;si;1;sī
蜥;xi;1;xī
蜦;lun;2;lún
蜧;li;4;lì
蜨;die;2;díe
蜩;tiao;2;tíao
蜪;tao;1;tāo
蜫;kun;1;kūn
蜬;gan;1;gān
蜭;han;4;hàn
蜮;yu;4;yù
蜯;bang;4;bàng
蜰;fei;2;féi
蜱;pi;2;pí
蜲;wei;3;wěi
蜳;dun;1;dūn
蜴;yi;4;yì
蜵;yuan;1;yūan
蜶;su;4;sù
蜷;quan;2;qúan
蜸;qian;3;qǐan
蜹;rui;4;rùi
蜺;ni;2;ní
蜻;qing;1;qīng
蜼;wei;4;wèi
蜽;liang;3;lǐang
蜾;guo;3;gǔo
蜿;wan;1;wān
蝀;dong;1;dōng
蝁;e;4;è
蝂;ban;3;bǎn
蝃;di;4;dì
蝄;wang;3;wǎng
蝅;can;2;cán
蝆;yang;3;yǎng
蝇;ying;2;yíng
蝈;guo;1;gūo
蝉;chan;2;chán
蝋;la;4;là
蝌;ke;1;kē
蝍;ji;2;jí
蝎;he;2;hé
蝏;ting;2;tíng
蝐;mai;4;mài
蝑;xu;1;xū
蝒;mian;2;mían
蝓;yu;2;yú
蝔;jie;1;jīe
蝕;shi;2;shí
蝖;xuan;1;xūan
蝗;huang;2;húang
蝘;yan;3;yǎn
蝙;bian;1;bīan
蝚;rou;2;róu
蝛;wei;1;wēi
蝜;fu;4;fù
蝝;yuan;2;yúan
蝞;mei;4;mèi
蝟;wei;4;wèi
蝠;fu;2;fú
蝡;ruan;3;rǔan
蝢;xie;2;xíe
蝣;you;2;yóu
蝤;qiu;2;qíu
蝥;mao;2;máo
蝦;xia;1;xīa
蝧;ying;1;yīng
蝨;shi;1;shī
蝩;chong;2;chóng
蝪;tang;1;tāng
蝫;zhu;1;zhū
蝬;zong;1;zōng
蝭;ti;2;tí
蝮;fu;4;fù
蝯;yuan;2;yúan
蝰;hui;3;hǔi
蝱;meng;2;méng
蝲;la;4;là
蝳;du;2;dú
蝴;hu;2;hú
蝵;qiu;1;qīu
蝶;die;2;díe
蝷;li;4;lì
蝸;gua;1;gūa
蝹;yun;1;yūn
蝺;ju;3;jǔ
蝻;nan;3;nǎn
蝼;lou;2;lóu
蝽;qun;3;qǔn
蝾;rong;2;róng
蝿;ying;2;yíng
螀;jiang;1;jīang
螂;lang;2;láng
螃;pang;2;páng
螄;si;1;sī
螅;xi;1;xī
螆;ci;4;cì
螇;xi;1;xī
螈;yuan;2;yúan
螉;weng;1;wēng
螊;lian;2;lían
螋;sou;1;sōu
螌;ban;1;bān
融;rong;2;róng
螎;rong;2;róng
螏;ji;2;jí
螐;wu;1;wū
螑;qiu;4;qìu
螒;han;4;hàn
螓;qin;2;qín
螔;yi;2;yí
螕;bi;1;bī
螖;hua;2;húa
螗;tang;2;táng
螘;yi;3;yǐ
螙;du;4;dù
螚;nai;4;nài
螛;he;2;hé
螜;hu;2;hú
螝;hui;4;hùi
螞;ma;3;mǎ
螟;ming;2;míng
螠;yi;4;yì
螡;wen;2;wén
螢;ying;2;yíng
螣;teng;2;téng
螤;yu;3;yǔ
螥;cang;1;cāng
螨;man;3;mǎn
螪;shang;1;shāng
螫;shi;4;shì
螬;cao;2;cáo
螭;chi;1;chī
螮;di;4;dì
螯;ao;2;áo
螰;lu;4;lù
螱;wei;4;wèi
螲;zhi;4;zhì
螳;tang;2;táng
螴;chen;2;chén
螵;piao;1;pīao
螶;qu;2;qú
螷;pi;2;pí
螸;yu;2;yú
螹;jian;4;jìan
螺;luo;2;lúo
螻;lou;2;lóu
螼;qin;3;qǐn
螽;zhong;1;zhōng
螾;yin;3;yǐn
螿;jiang;1;jīang
蟀;shuai;4;shùai
蟁;wen;2;wén
蟂;jiao;1;jīao
蟃;wan;4;wàn
蟄;zhe;2;zhé
蟅;zhe;4;zhè
蟆;ma;2;má
蟇;ma;2;má
蟈;guo;1;gūo
蟉;liu;2;líu
蟊;mao;2;máo
蟋;xi;1;xī
蟌;cong;1;cōng
蟍;li;2;lí
蟎;man;3;mǎn
蟏;xiao;1;xīao
蟑;zhang;1;zhāng
蟒;mang;3;mǎng
蟓;xiang;4;xìang
蟔;mo;4;mò
蟕;zui;1;zūi
蟖;si;1;sī
蟗;qiu;1;qīu
蟘;te;4;tè
蟙;zhi;2;zhí
蟚;peng;2;péng
蟛;peng;2;péng
蟜;jiao;3;jǐao
蟝;qu;2;qú
蟞;bie;2;bíe
蟟;liao;2;líao
蟠;pan;2;pán
蟡;gui;3;gǔi
蟢;xi;3;xǐ
蟣;ji;3;jǐ
蟤;zhuan;1;zhūan
蟥;huang;2;húang
蟦;fei;4;fèi
蟧;lao;2;láo
蟨;jue;2;júe
蟩;jue;2;júe
蟪;hui;4;hùi
蟫;yin;2;yín
蟬;chan;2;chán
蟭;jiao;1;jīao
蟮;shan;4;shàn
蟯;rao;2;ráo
蟰;xiao;1;xīao
蟱;mou;2;móu
蟲;chong;2;chóng
蟳;xun;2;xún
蟴;si;1;sī
蟶;cheng;1;chēng
蟷;dang;1;dāng
蟸;li;3;lǐ
蟹;xie;4;xìe
蟺;shan;4;shàn
蟻;yi;3;yǐ
蟼;jing;3;jǐng
蟽;da;2;dá
蟾;chan;2;chán
蟿;qi;4;qì
蠀;ci;1;cī
蠁;xiang;4;xìang
蠂;she;4;shè
蠃;luo;3;lǔo
蠄;qin;2;qín
蠅;ying;2;yíng
蠆;chai;4;chài
蠇;li;4;lì
蠈;ze;2;zé
蠉;xuan;1;xūan
蠊;lian;2;lían
蠋;zhu;2;zhú
蠌;ze;2;zé
蠍;xie;1;xīe
蠎;mang;3;mǎng
蠏;xie;4;xìe
蠐;qi;2;qí
蠑;rong;2;róng
蠒;jian;3;jǐan
蠓;meng;3;měng
蠔;hao;2;háo
蠕;ru;2;rú
蠖;huo;4;hùo
蠗;zhuo;2;zhúo
蠘;jie;2;jíe
蠙;bin;1;bīn
蠚;he;4;hè
蠛;mie;4;mìe
蠜;fan;2;fán
蠝;lei;2;léi
蠞;jie;2;jíe
蠟;la;4;là
蠠;mi;4;mì
蠡;li;3;lǐ
蠢;chun;3;chǔn
蠣;li;4;lì
蠤;qiu;1;qīu
蠥;nie;4;nìe
蠦;lu;2;lú
蠧;du;4;dù
蠨;xiao;1;xīao
蠩;zhu;1;zhū
蠪;long;2;lóng
蠫;li;4;lì
蠬;long;2;lóng
蠭;feng;1;fēng
蠮;ye;1;yē
蠯;beng;4;bèng
蠰;shang;4;shàng
蠱;gu;3;gǔ
蠲;juan;1;jūan
蠳;ying;1;yīng
蠵;xi;1;xī
蠶;can;2;cán
蠷;qu;2;qú
蠸;quan;2;qúan
蠹;du;4;dù
蠺;can;2;cán
蠻;man;2;mán
蠼;jue;2;júe
蠽;jie;2;jíe
蠾;zhu;2;zhú
蠿;zha;2;zhá
血;xie;3;xǐe
衁;huang;1;hūang
衂;niu;4;nìu
衃;pei;1;pēi
衄;nv;4;nǜ
衅;xin;4;xìn
衆;zhong;4;zhòng
衇;mo;4;mò
衈;er;4;èr
衉;ke;4;kè
衊;mie;4;mìe
衋;xi;4;xì
行;xing;2;xíng
衍;yan;3;yǎn
衎;kan;4;kàn
衏;yuan;4;yùan
衑;ling;2;líng
衒;xuan;4;xùan
術;shu;4;shù
衔;xian;2;xían
衕;tong;4;tòng
衖;long;4;lòng
街;jie;1;jīe
衘;xian;2;xían
衙;ya;2;yá
衚;hu;2;hú
衛;wei;4;wèi
衜;dao;4;dào
衝;chong;1;chōng
衞;wei;4;wèi
衟;dao;4;dào
衠;zhun;1;zhūn
衡;heng;2;héng
衢;qu;2;qú
衣;yi;1;yī
补;bu;3;bǔ
衦;gan;3;gǎn
衧;yu;2;yú
表;biao;3;bǐao
衩;cha;4;chà
衪;yi;3;yǐ
衫;shan;1;shān
衬;chen;4;chèn
衭;fu;1;fū
衮;gun;3;gǔn
衯;fen;1;fēn
衰;shuai;1;shūai
衱;jie;2;jíe
衲;na;4;nà
衳;zhong;1;zhōng
衴;dan;3;dǎn
衵;ri;4;rì
衶;zhong;4;zhòng
衷;zhong;1;zhōng
衸;xie;4;xìe
衹;qi;2;qí
衺;xie;2;xíe
衻;ran;2;rán
衼;zhi;1;zhī
衽;ren;4;rèn
衾;qin;1;qīn
衿;jin;1;jīn
袀;jun;1;jūn
袁;yuan;2;yúan
袂;mei;4;mèi
袃;chai;4;chài
袄;ao;3;ǎo
袅;niao;3;nǐao
袆;hui;1;hūi
袇;ran;2;rán
袈;jia;1;jīa
袉;tuo;2;túo
袊;ling;3;lǐng
袋;dai;4;dài
袌;bao;4;bào
袍;pao;2;páo
袎;yao;4;yào
袏;zuo;4;zùo
袐;bi;4;bì
袑;shao;4;shào
袒;tan;3;tǎn
袓;ju;3;jǔ
袔;he;4;hè
袕;shu;4;shù
袖;xiu;4;xìu
袗;zhen;3;zhěn
袘;yi;2;yí
袙;pa;4;pà
袚;bo;1;bō
袛;di;1;dī
袜;wa;4;wà
袝;fu;4;fù
袞;gun;3;gǔn
袟;zhi;4;zhì
袠;zhi;4;zhì
袡;ran;2;rán
袢;pan;4;pàn
袣;yi;4;yì
袤;mao;4;mào
袦;na;4;nà
袧;gou;1;gōu
袨;xian;4;xìan
袩;chan;1;chān
袪;qu;1;qū
被;bei;4;bèi
袬;gun;3;gǔn
袭;xi;2;xí
袯;bo;2;bó
袱;fu;2;fú
袲;yi;2;yí
袳;chi;3;chǐ
袴;ku;4;kù
袵;ren;4;rèn
袶;jiang;4;jìang
袷;jia;2;jía
袸;cun;2;cún
袹;mo;4;mò
袺;jie;2;jíe
袻;er;2;ér
袼;luo;4;lùo
袽;ru;2;rú
袾;zhu;1;zhū
袿;gui;1;gūi
裀;yin;1;yīn
裁;cai;2;cái
裂;lie;4;lìe
装;zhuang;1;zhūang
裆;dang;1;dāng
裈;kun;1;kūn
裉;ken;4;kèn
裊;niao;3;nǐao
裋;shu;4;shù
裌;jia;2;jía
裍;kun;3;kǔn
裎;cheng;2;chéng
裏;li;3;lǐ
裐;juan;1;jūan
裑;shen;1;shēn
裒;pou;2;póu
裓;ge;2;gé
裔;yi;4;yì
裕;yu;4;yù
裖;zhen;3;zhěn
裗;liu;2;líu
裘;qiu;2;qíu
裙;qun;2;qún
裚;ji;4;jì
裛;yi;4;yì
補;bu;3;bǔ
裝;zhuang;1;zhūang
裞;shui;4;shùi
裟;sha;1;shā
裠;qun;2;qún
裡;li;3;lǐ
裢;lian;2;lían
裣;lian;4;lìan
裤;ku;4;kù
裥;jian;3;jǐan
裦;fou;2;fóu
裧;chan;1;chān
裨;bi;4;bì
裩;gun;1;gūn
裪;tao;2;táo
裫;yuan;4;yùan
裬;ling;2;líng
裭;chi;3;chǐ
裮;chang;1;chāng
裯;chou;2;chóu
裰;duo;2;dúo
裱;biao;3;bǐao
裲;liang;3;lǐang
裳;shang;5;shang
裴;pei;2;péi
裵;pei;2;péi
裶;fei;1;fēi
裷;yuan;1;yūan
裸;luo;3;lǔo
裹;guo;3;gǔo
裺;yan;3;yǎn
裻;du;3;dǔ
裼;xi;2;xí
製;zhi;4;zhì
裾;ju;1;jū
裿;qi;3;qǐ
褀;ji;4;jì
褁;zhi;2;zhí
褂;gua;4;gùa
褃;ken;4;kèn
褅;ti;4;tì
褆;ti;2;tí
複;fu;4;fù
褈;chong;2;chóng
褉;xie;1;xīe
褊;bian;3;bǐan
褋;die;2;díe
褌;kun;1;kūn
褍;duan;1;dūan
褎;xiu;4;xìu
褏;xiu;4;xìu
褐;he;2;hé
褑;yuan;4;yùan
褒;bao;1;bāo
褓;bao;3;bǎo
褔;fu;4;fù
褕;yu;2;yú
褖;tuan;4;tùan
褗;yan;3;yǎn
褘;hui;1;hūi
褙;bei;4;bèi
褚;chu;3;chǔ
褛;lv;3;lǚ
褞;yun;3;yǔn
褟;da;2;dá
褠;gou;1;gōu
褡;da;1;dā
褢;huai;2;húai
褣;rong;2;róng
褤;yuan;4;yùan
褥;ru;4;rù
褦;nai;4;nài
褧;jiong;3;jǐong
褨;suo;3;sǔo
褩;ban;1;bān
褪;tun;4;tùn
褫;chi;3;chǐ
褬;sang;3;sǎng
褭;niao;3;nǐao
褮;ying;1;yīng
褯;jie;4;jìe
褰;qian;1;qīan
褱;huai;2;húai
褲;ku;4;kù
褳;lian;2;lían
褴;bao;3;bǎo
褵;li;2;lí
褶;zhe;2;zhé
褷;shi;1;shī
褸;lv;3;lǚ
褹;yi;4;yì
褺;die;2;díe
褻;xie;4;xìe
褼;xian;1;xīan
褽;wei;4;wèi
褾;biao;3;bǐao
褿;cao;2;cáo
襀;ji;1;jī
襁;qiang;3;qǐang
襂;sen;1;sēn
襃;bao;1;bāo
襄;xiang;1;xīang
襆;pu;2;pú
襇;jian;3;jǐan
襈;zhuan;4;zhùan
襉;jian;4;jìan
襊;zui;4;zùi
襋;ji;2;jí
襌;dan;1;dān
襍;za;2;zá
襎;fan;2;fán
襏;bo;2;bó
襐;xiang;4;xìang
襑;xin;2;xín
襒;bie;2;bíe
襓;rao;2;ráo
襔;man;3;mǎn
襕;lan;2;lán
襖;ao;3;ǎo
襗;duo;2;dúo
襘;gui;4;gùi
襙;cao;4;cào
襚;sui;4;sùi
襛;nong;2;nóng
襜;chan;1;chān
襝;lian;4;lìan
襞;bi;4;bì
襟;jin;1;jīn
襠;dang;1;dāng
襡;shu;2;shú
襢;tan;3;tǎn
襣;bi;4;bì
襤;lan;2;lán
襥;pu;2;pú
襦;ru;2;rú
襧;zhi;3;zhǐ
襩;shu;3;shǔ
襪;wa;4;wà
襫;shi;4;shì
襬;bai;3;bǎi
襭;xie;2;xíe
襮;bo;2;bó
襯;chen;4;chèn
襰;lai;4;lài
襱;long;2;lóng
襲;xi;2;xí
襳;xian;1;xīan
襴;lan;2;lán
襵;zhe;2;zhé
襶;dai;4;dài
襸;zan;4;zàn
襹;shi;1;shī
襺;jian;3;jǐan
襻;pan;4;pàn
襼;yi;4;yì
襾;ya;4;yà
西;xi;1;xī
覀;xi;1;xī
要;yao;4;yào
覂;feng;3;fěng
覃;tan;2;tán
覅;biao;4;bìao
覆;fu;4;fù
覇;ba;4;bà
覈;he;2;hé
覉;ji;1;jī
覊;ji;1;jī
見;jian;4;jìan
覌;guan;1;gūan
覍;bian;4;bìan
覎;yan;4;yàn
規;gui;1;gūi
覐;jue;2;júe
覑;pian;3;pǐan
覒;mao;2;máo
覓;mi;4;mì
覔;mi;4;mì
覕;mie;4;mìe
視;shi;4;shì
覗;si;1;sī
覘;zhan;1;zhān
覙;luo;2;lúo
覚;jue;2;júe
覛;mi;4;mì
覜;tiao;4;tìao
覝;lian;2;lían
覞;yao;4;yào
覟;zhi;4;zhì
覠;jun;1;jūn
覡;xi;2;xí
覢;shan;3;shǎn
覣;wei;1;wēi
覤;xi;4;xì
覥;tian;3;tǐan
覦;yu;2;yú
覧;lan;3;lǎn
覨;e;4;è
覩;du;3;dǔ
親;qin;1;qīn
覫;pang;3;pǎng
覬;ji;4;jì
覭;ming;2;míng
覮;ying;2;yíng
覯;gou;4;gòu
覰;qu;4;qù
覱;zhan;4;zhàn
覲;jin;3;jǐn
観;guan;1;gūan
覴;deng;1;dēng
覵;jian;4;jìan
覶;luo;2;lúo
覷;qu;4;qù
覸;jian;4;jìan
覹;wei;2;wéi
覺;jue;2;júe
覻;qu;4;qù
覼;luo;2;lúo
覽;lan;3;lǎn
覾;shen;3;shěn
覿;di;2;dí
觀;guan;1;gūan
见;jian;4;jìan
观;guan;1;gūan
觃;yan;4;yàn
规;gui;1;gūi
觅;mi;4;mì
视;shi;4;shì
觇;zhan;1;zhān
览;lan;3;lǎn
觉;jue;2;júe
觊;ji;4;jì
觋;xi;2;xí
觌;di;2;dí
觍;tian;3;tǐan
觎;yu;2;yú
觏;gou;4;gòu
觐;jin;3;jǐn
觑;qu;4;qù
角;jiao;3;jǐao
觓;jiu;1;jīu
觔;jin;1;jīn
觕;cu;1;cū
觖;jue;2;júe
觗;zhi;4;zhì
觘;chao;4;chào
觙;ji;2;jí
觚;gu;1;gū
觛;dan;4;dàn
觜;zi;1;zī
觝;di;3;dǐ
觞;shang;1;shāng
觟;hua;4;hùa
觠;quan;2;qúan
觡;ge;2;gé
觢;chi;4;chì
解;jie;3;jǐe
觤;gui;3;gǔi
觥;gong;1;gōng
触;hong;2;hóng
觧;jie;3;jǐe
觨;hun;4;hùn
觩;qiu;2;qíu
觪;xing;1;xīng
觫;su;4;sù
觬;ni;2;ní
觭;ji;1;jī
觮;lu;4;lù
觯;zhi;4;zhì
觰;zha;1;zhā
觱;bi;4;bì
觲;xing;1;xīng
觳;hu;2;hú
觴;shang;1;shāng
觵;gong;1;gōng
觶;zhi;4;zhì
觷;xue;2;xúe
觸;chu;4;chù
觹;xi;1;xī
觺;yi;2;yí
觻;lu;4;lù
觼;jue;2;júe
觽;xi;1;xī
觾;yan;4;yàn
觿;xi;1;xī
言;yan;2;yán
訂;ding;4;dìng
訃;fu;4;fù
訄;qiu;2;qíu
訅;qiu;2;qíu
訆;jiao;4;jìao
訇;hong;1;hōng
計;ji;4;jì
訉;fan;4;fàn
訊;xun;4;xùn
訋;diao;4;dìao
訌;hong;2;hóng
訍;cha;4;chà
討;tao;3;tǎo
訏;xu;1;xū
訐;jie;2;jíe
訑;yi;2;yí
訒;ren;4;rèn
訓;xun;4;xùn
訔;yin;2;yín
訕;shan;4;shàn
訖;qi;4;qì
託;tuo;1;tūo
記;ji;4;jì
訙;xun;4;xùn
訚;yin;2;yín
訛;e;2;é
訜;fen;1;fēn
訝;ya;4;yà
訞;yao;1;yāo
訟;song;4;sòng
